id,ingameId,gear,type,set,rank,level,enhance,mainStatType,mainStatValue,gearScore,dScore,sScore,cScore,maxEnhancementRolls,totalEnhancementRolls,hasSpike,hasModified,bestRole,usefulStatCount,slotPreferredStatCount,mainStatPreferred,quality,reason
10796087872,10796087872,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,68.19935483870968,22.0,55.0,49.19935483870968,2,5,false,false,BRUISER,2,1,true,REVIEW,High Gear Score but incomplete role signal
10796087996,10796087996,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,61.02820512820513,25.6,6.0,34.02820512820513,2,5,false,false,DPS,1,1,true,REVIEW,One core stat with preferred main stat
10796092358,10796092358,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,68.0,30.0,54.0,68.0,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
10796092509,10796092509,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,68.6,60.6,22.0,60.6,3,5,true,true,DPS,3,2,true,KEEP,Modified substat (safe)
10796092634,10796092634,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,73.0,52.0,52.0,52.0,3,5,true,true,DPS,2,1,true,KEEP,Modified substat (safe)
10796092721,10796092721,Necklace,neck,SpeedSet,Epic,90,15,CriticalHitDamagePercent,70.0,74.6,34.6,40.0,42.6,3,5,true,false,DPS,2,2,true,KEEP,Strong slot/main-stat role fit
10796103213,10796103213,Ring,ring,SpeedSet,Epic,90,15,AttackPercent,65.0,56.07435897435897,32.0,29.0,56.07435897435897,3,5,true,false,BRUISER,3,1,true,KEEP,Spike with coherent role fit
10796103344,10796103344,Ring,ring,SpeedSet,Epic,90,15,AttackPercent,65.0,65.42857142857143,35.42857142857143,24.0,43.42857142857143,2,5,false,false,BRUISER,3,1,true,REVIEW,One core stat with preferred main stat
10796104039,10796104039,Ring,ring,SpeedSet,Epic,90,15,AttackPercent,65.0,65.0,16.0,65.0,52.0,2,5,false,true,SUPPORT,4,3,false,KEEP,Modified substat (safe)
10796104557,10796104557,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,64.4,30.400000000000002,34.0,49.400000000000006,2,5,false,false,BRUISER,2,1,true,REVIEW,One core stat with preferred main stat
10796104870,10796104870,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,69.0,15.0,45.0,60.0,3,5,true,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
10796105290,10796105290,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,68.0,13.0,48.0,19.0,4,5,true,true,SUPPORT,2,1,true,KEEP,Modified substat (safe)
10796105378,10796105378,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,70.0,8.0,38.0,46.0,2,5,false,true,BRUISER,3,2,true,KEEP,Modified substat (safe)
10796105562,10796105562,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,65.51406593406594,60.457142857142856,0.0,65.51406593406594,2,5,false,true,DPS,3,1,true,KEEP,Modified substat (safe)
10799116917,10799116917,Boots,boot,LifestealSet,Epic,90,15,Speed,45.0,70.0,51.0,19.0,56.0,4,5,true,false,DPS,2,1,true,KEEP,Spike with coherent role fit
10801946145,10801946145,Helmet,helm,HitSet,Epic,85,15,Health,2700.0,55.78,29.8,16.0,55.78,3,5,true,false,DPS,2,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
10806159975,10806159975,Boots,boot,ResistSet,Epic,88,15,Speed,45.0,69.0,0.0,61.0,47.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
10811045289,10811045289,Ring,ring,ResistSet,Epic,88,15,EffectResistancePercent,65.0,65.0,30.0,58.0,58.0,3,5,true,false,SUPPORT,3,2,true,KEEP,Exceptional Speed safety rule
10813476887,10813476887,Helmet,helm,HitSet,Epic,85,15,Health,2700.0,57.57142857142857,17.57142857142857,26.0,43.57142857142857,3,5,true,false,DEBUFFER,2,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
10822640441,10822640441,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,66.0,61.0,17.0,66.0,4,5,true,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
10823067210,10823067210,Necklace,neck,ResistSet,Epic,88,15,HealthPercent,65.0,69.0,18.0,57.0,41.0,2,5,false,false,SUPPORT,3,1,true,REVIEW,High Gear Score but incomplete role signal
10828447574,10828447574,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,59.0687684729064,45.714285714285715,16.0,59.0687684729064,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
10828481288,10828481288,Boots,boot,PenetrationSet,Epic,88,15,AttackPercent,65.0,61.0,30.0,45.0,30.0,4,5,true,true,DPS,3,1,true,KEEP,Modified substat (safe)
10828481354,10828481354,Necklace,neck,PenetrationSet,Epic,88,15,CriticalHitDamagePercent,70.0,57.0,14.0,43.0,32.0,3,5,true,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
10828487853,10828487853,Necklace,neck,HealthSet,Epic,88,15,HealthPercent,65.0,68.4,61.4,32.0,61.4,3,5,true,true,DPS,3,2,false,KEEP,Modified substat (safe)
10828487918,10828487918,Ring,ring,HealthSet,Epic,88,15,HealthPercent,65.0,62.0,37.0,49.0,51.0,2,5,false,true,SUPPORT,3,2,true,KEEP,Modified substat (safe)
10830790652,10830790652,Weapon,weapon,LifestealSet,Epic,88,15,Attack,515.0,72.0,40.0,42.0,72.0,3,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10830858664,10830858664,Helmet,helm,LifestealSet,Epic,88,15,Health,2765.0,68.4,52.4,40.0,68.4,2,5,false,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10830881211,10830881211,Armor,armor,LifestealSet,Epic,88,15,Defense,310.0,76.8,44.8,33.0,61.8,2,5,false,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10830935398,10830935398,Boots,boot,LifestealSet,Epic,88,15,AttackPercent,65.0,69.6,25.6,46.0,55.6,3,5,true,false,BRUISER,3,2,false,KEEP,Strong slot role fit with high Gear Score
10830949314,10830949314,Necklace,neck,LifestealSet,Epic,88,15,AttackPercent,65.0,73.6,43.6,43.0,52.6,3,5,true,false,BRUISER,3,2,false,KEEP,Exceptional Speed safety rule
10830993245,10830993245,Ring,ring,LifestealSet,Epic,88,15,AttackPercent,65.0,74.0,48.0,25.0,57.0,3,5,true,false,DEBUFFER,3,2,false,KEEP,Strong slot role fit with high Gear Score
10831124021,10831124021,Armor,armor,PenetrationSet,Heroic,90,15,Defense,310.0,62.0,22.0,62.0,53.0,2,4,false,true,SUPPORT,4,0,false,KEEP,Modified substat (safe)
10831408055,10831408055,Ring,ring,SpeedSet,Epic,88,15,HealthPercent,65.0,56.25774193548387,4.0,24.0,40.25774193548387,2,5,false,false,DEBUFFER,3,1,true,REVIEW,One core stat with preferred main stat
10831412865,10831412865,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,60.0,27.0,51.0,60.0,3,5,true,true,BRUISER,3,0,false,KEEP,Modified substat (safe)
10831413379,10831413379,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,68.0,22.0,53.0,29.0,2,5,false,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
10831414168,10831414168,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,70.0,18.0,26.0,38.0,2,5,false,true,DEBUFFER,2,0,false,KEEP,Modified substat (safe)
10831414852,10831414852,Necklace,neck,SpeedSet,Epic,90,15,HealthPercent,65.0,62.0,8.0,32.0,20.0,2,5,false,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
10831416830,10831416830,Necklace,neck,SpeedSet,Epic,90,15,HealthPercent,65.0,65.14285714285714,56.14285714285714,29.0,65.14285714285714,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
10831416917,10831416917,Necklace,neck,SpeedSet,Epic,90,15,HealthPercent,65.0,59.42857142857143,31.428571428571427,40.0,59.42857142857143,3,5,true,true,BRUISER,4,3,true,KEEP,Modified substat (safe)
10831417306,10831417306,Ring,ring,SpeedSet,Epic,90,15,HealthPercent,65.0,75.14285714285714,39.14285714285714,22.0,47.14285714285714,2,5,false,true,DEBUFFER,3,1,true,KEEP,Modified substat (safe)
10831436618,10831436618,Armor,armor,PenetrationSet,Epic,88,15,Defense,310.0,65.28571428571428,58.285714285714285,23.0,58.285714285714285,4,5,true,true,DPS,3,0,false,KEEP,Modified substat (safe)
10831436697,10831436697,Weapon,weapon,PenetrationSet,Epic,88,15,Attack,515.0,63.0,42.0,57.0,56.0,4,5,true,true,SUPPORT,3,0,false,KEEP,Modified substat (safe)
10831437716,10831437716,Helmet,helm,HealthSet,Epic,88,15,Health,2765.0,68.0,10.0,68.0,61.0,4,5,true,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
10831438136,10831438136,Weapon,weapon,HealthSet,Epic,88,15,Attack,515.0,63.0,23.0,56.0,30.0,4,5,true,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
10831438214,10831438214,Armor,armor,HealthSet,Epic,88,15,Defense,310.0,62.0,8.0,35.0,35.0,3,5,true,true,DEBUFFER,4,0,false,KEEP,Modified substat (safe)
10844070986,10844070986,Weapon,weapon,InjurySet,Epic,85,15,Attack,500.0,54.057142857142864,34.05714285714286,10.0,44.05714285714286,3,5,true,false,BRUISER,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
10846651671,10846651671,Helmet,helm,CounterSet,Epic,90,15,Health,2835.0,76.85714285714286,60.857142857142854,28.0,60.857142857142854,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
10855149060,10855149060,Necklace,neck,ResistSet,Epic,85,15,AttackPercent,60.0,52.106153846153845,24.0,30.0,52.106153846153845,3,5,true,false,BRUISER,3,2,false,REVIEW,Multiple slot-preferred stats but incomplete main-stat fit
10859535775,10859535775,Weapon,weapon,InjurySet,Epic,88,15,Attack,515.0,68.4,41.400000000000006,37.0,68.4,3,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10859536006,10859536006,Armor,armor,InjurySet,Epic,88,15,Defense,310.0,77.2,35.2,58.0,77.2,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
10863636504,10863636504,Necklace,neck,DefenseSet,Epic,88,15,HealthPercent,65.0,75.0,24.0,51.0,33.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,High Gear Score but incomplete role signal
10864991188,10864991188,Armor,armor,CriticalSet,Epic,85,15,Defense,300.0,58.22857142857143,46.22857142857143,14.0,46.22857142857143,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
10874205569,10874205569,Armor,armor,DestructionSet,Epic,90,15,Defense,310.0,72.4,14.4,41.0,30.4,2,5,false,false,SUPPORT,2,0,false,REVIEW,High Gear Score but incomplete role signal
10879129609,10879129609,Necklace,neck,DestructionSet,Heroic,90,15,CriticalHitDamagePercent,70.0,58.6,35.6,33.0,58.6,2,4,false,true,BRUISER,3,2,true,KEEP,Modified substat (safe)
10879196643,10879196643,Boots,boot,DefenseSet,Epic,88,15,HealthPercent,65.0,76.0,26.0,67.0,42.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
10879513824,10879513824,Boots,boot,RageSet,Heroic,90,15,HealthPercent,65.0,59.97142857142857,40.97142857142857,19.0,59.97142857142857,2,4,false,true,BRUISER,3,1,true,KEEP,Modified substat (safe)
10879514624,10879514624,Boots,boot,UnitySet,Heroic,90,15,AttackPercent,65.0,64.675960591133,44.34285714285714,0.0,48.675960591133006,3,4,true,false,DPS,2,0,true,REVIEW,Broad role fit with borderline Gear Score
10879635436,10879635436,Necklace,neck,CounterSet,Epic,85,15,CriticalHitDamagePercent,65.0,56.0,6.0,32.0,32.0,3,5,true,true,BRUISER,3,2,true,KEEP,Modified substat (safe)
10879637660,10879637660,Necklace,neck,CounterSet,Epic,90,15,HealthPercent,65.0,70.0,41.0,21.0,41.0,3,5,true,false,DPS,2,2,false,KEEP,Strong slot role fit with high Gear Score
10883492130,10883492130,Ring,ring,AttackSet,Epic,88,15,AttackPercent,65.0,64.85714285714286,30.857142857142854,34.0,64.85714285714286,2,5,false,false,BRUISER,4,2,true,KEEP,Strong slot/main-stat role fit
10883495356,10883495356,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,74.34285714285714,74.34285714285714,32.0,74.34285714285714,3,5,true,true,DPS,4,0,false,KEEP,Modified substat (safe)
10883495810,10883495810,Armor,armor,TorrentSet,Epic,90,15,Defense,310.0,74.05714285714286,42.05714285714286,32.0,57.05714285714286,2,5,false,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10912593180,10912593180,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,65.4,44.4,27.0,44.4,2,5,false,true,DPS,3,0,false,KEEP,Modified substat (safe)
10913232912,10913232912,Helmet,helm,HitSet,Epic,85,15,Health,2700.0,57.0,0.0,45.0,29.0,2,5,false,false,SUPPORT,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
10914955171,10914955171,Ring,ring,DestructionSet,Epic,90,15,AttackPercent,65.0,66.34285714285714,36.34285714285714,30.0,66.34285714285714,2,5,false,true,BRUISER,4,2,true,KEEP,Modified substat (safe)
10915405249,10915405249,Helmet,helm,ResistSet,Heroic,90,15,Health,2835.0,68.14285714285714,34.14285714285714,34.0,68.14285714285714,3,4,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
10915405251,10915405251,Helmet,helm,LifestealSet,Heroic,90,15,Health,2835.0,63.857142857142854,48.857142857142854,40.0,54.857142857142854,3,4,true,false,BRUISER,3,0,false,KEEP,Exceptional Speed safety rule
10917947107,10917947107,Ring,ring,SpeedSet,Epic,90,15,AttackPercent,65.0,62.32721674876848,39.714285714285715,26.0,48.32721674876848,2,5,false,false,DEBUFFER,2,1,false,REVIEW,Broad role fit with borderline Gear Score
10917960765,10917960765,Helmet,helm,HealthSet,Epic,90,15,Health,2835.0,68.6,61.6,30.0,61.6,3,5,true,false,DPS,3,0,false,KEEP,Exceptional Speed safety rule
10920183679,10920183679,Boots,boot,LifestealSet,Epic,90,15,AttackPercent,65.0,70.77142857142857,63.77142857142857,31.0,70.77142857142857,2,5,false,true,BRUISER,4,2,false,KEEP,Modified substat (safe)
10924951855,10924951855,Necklace,neck,LifestealSet,Epic,88,15,CriticalHitDamagePercent,70.0,49.095,42.4,28.0,49.095,3,5,true,true,DPS,3,2,true,KEEP,Modified substat (safe)
10925143891,10925143891,Weapon,weapon,RevengeSet,Epic,90,15,Attack,525.0,78.0,78.0,28.0,78.0,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
10926341156,10926341156,Boots,boot,CounterSet,Epic,85,15,HealthPercent,60.0,52.0,16.0,28.0,36.0,2,5,false,true,BRUISER,2,1,true,KEEP,Modified substat (safe)
10944160129,10944160129,Weapon,weapon,DestructionSet,Epic,85,15,Attack,500.0,55.285714285714285,22.285714285714285,45.0,41.285714285714285,2,5,false,true,SUPPORT,3,0,false,KEEP,Modified substat (safe)
10946765133,10946765133,Necklace,neck,SpeedSet,Epic,88,15,HealthPercent,65.0,65.0,8.0,49.0,30.0,2,5,false,false,SUPPORT,3,1,true,REVIEW,One core stat with preferred main stat
10962720780,10962720780,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,71.0,39.0,32.0,64.0,2,5,false,false,BRUISER,2,0,false,REVIEW,High Gear Score but incomplete role signal
10962789553,10962789553,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,71.14285714285714,33.14285714285714,38.0,48.14285714285714,2,5,false,false,BRUISER,3,1,true,REVIEW,High Gear Score but incomplete role signal
10967350819,10967350819,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,64.11428571428571,33.114285714285714,31.0,64.11428571428571,3,5,true,true,BRUISER,3,0,false,KEEP,Modified substat (safe)
10973634648,10973634648,Helmet,helm,ResistSet,Epic,90,15,Health,2835.0,71.6,47.6,37.0,54.6,3,5,true,false,BRUISER,3,0,false,KEEP,Exceptional Speed safety rule
10987096548,10987096548,Necklace,neck,SpeedSet,Epic,88,15,HealthPercent,65.0,71.0,16.0,49.0,33.0,2,5,false,false,DEBUFFER,3,1,true,REVIEW,High Gear Score but incomplete role signal
10989597023,10989597023,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,70.0,38.0,62.0,54.0,3,5,true,false,SUPPORT,3,0,false,KEEP,Exceptional Speed safety rule
10989597460,10989597460,Helmet,helm,CriticalSet,Heroic,90,15,Health,2835.0,61.0,47.0,14.0,47.0,4,4,true,false,DPS,2,0,false,REVIEW,Broad role fit with borderline Gear Score
10991178558,10991178558,Necklace,neck,UnitySet,Epic,90,15,HealthPercent,65.0,77.0,42.0,58.0,51.0,4,5,true,false,DEBUFFER,3,1,true,KEEP,Exceptional Speed safety rule
10992978348,10992978348,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,77.74285714285713,77.74285714285713,34.0,77.74285714285713,3,5,true,false,DPS,4,0,false,KEEP,Exceptional Speed safety rule
11000525631,11000525631,Weapon,weapon,PenetrationSet,Epic,88,15,Attack,515.0,70.4,70.4,24.0,70.4,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11003600287,11003600287,Ring,ring,RageSet,Epic,88,15,EffectivenessPercent,65.0,62.8,28.8,42.0,42.8,2,5,false,true,SUPPORT,3,2,false,KEEP,Modified substat (safe)
11003612347,11003612347,Ring,ring,TorrentSet,Epic,85,15,EffectResistancePercent,60.0,61.857142857142854,18.857142857142858,43.0,61.857142857142854,2,5,false,false,SUPPORT,2,2,true,KEEP,Strong slot/main-stat role fit
11008569773,11008569773,Ring,ring,SpeedSet,Epic,90,15,HealthPercent,65.0,59.8,47.8,36.0,59.8,2,5,false,true,BRUISER,3,1,true,KEEP,Modified substat (safe)
11025357381,11025357381,Helmet,helm,PenetrationSet,Epic,88,15,Health,2765.0,68.94285714285714,68.94285714285714,18.0,68.94285714285714,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11028620258,11028620258,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,66.0,26.0,51.0,33.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11039944847,11039944847,Boots,boot,TorrentSet,Epic,88,15,Speed,45.0,72.44490842490842,67.74285714285715,0.0,72.44490842490842,3,5,true,false,DPS,3,1,true,KEEP,Spike with coherent role fit
11039947192,11039947192,Ring,ring,SpeedSet,Epic,90,15,EffectivenessPercent,65.0,68.0,44.0,52.0,68.0,3,5,true,true,BRUISER,4,2,false,KEEP,Modified substat (safe)
11044520856,11044520856,Boots,boot,SpeedSet,Epic,90,15,HealthPercent,65.0,70.6,42.6,36.0,70.6,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11050605239,11050605239,Helmet,helm,LifestealSet,Epic,90,15,Health,2835.0,67.0,26.0,61.0,52.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11068123104,11068123104,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,64.02857142857142,45.028571428571425,6.0,51.028571428571425,4,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11084484572,11084484572,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,66.4,40.400000000000006,31.0,53.400000000000006,2,5,false,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11084485100,11084485100,Armor,armor,SpeedSet,Heroic,90,15,Defense,310.0,60.4,14.4,54.0,60.4,3,4,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11092493389,11092493389,Armor,armor,PenetrationSet,Epic,88,15,Defense,310.0,62.25714285714285,29.257142857142856,33.0,62.25714285714285,2,5,false,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11093624835,11093624835,Armor,armor,ImmunitySet,Epic,88,15,Defense,310.0,63.05714285714286,50.05714285714286,21.0,63.05714285714286,3,5,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11095401067,11095401067,Ring,ring,SpeedSet,Epic,88,15,EffectivenessPercent,65.0,58.6374358974359,26.0,37.0,58.6374358974359,3,5,true,false,DEBUFFER,2,1,true,KEEP,Spike with coherent role fit
11095401637,11095401637,Necklace,neck,AttackSet,Epic,88,15,CriticalHitDamagePercent,70.0,57.4,32.4,17.0,49.4,3,5,true,true,DPS,2,2,true,KEEP,Modified substat (safe)
11096438538,11096438538,Necklace,neck,ImmunitySet,Epic,88,15,HealthPercent,65.0,65.0,22.0,51.0,31.0,2,5,false,false,SUPPORT,3,1,true,REVIEW,One core stat with preferred main stat
11097608617,11097608617,Ring,ring,CounterSet,Epic,88,15,AttackPercent,65.0,73.74285714285713,64.74285714285713,31.0,73.74285714285713,3,5,true,false,BRUISER,4,1,true,KEEP,Spike with coherent role fit
11097609773,11097609773,Armor,armor,CounterSet,Epic,88,15,Defense,310.0,75.74285714285713,52.74285714285715,41.0,75.74285714285713,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11099275401,11099275401,Armor,armor,ImmunitySet,Heroic,90,15,Defense,310.0,56.14285714285714,17.142857142857142,32.0,41.14285714285714,3,4,true,false,DEBUFFER,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11100130130,11100130130,Boots,boot,DestructionSet,Epic,90,15,HealthPercent,65.0,65.42857142857143,51.42857142857143,24.0,51.42857142857143,2,5,false,false,BRUISER,3,1,true,REVIEW,One core stat with preferred main stat
11103690413,11103690413,Weapon,weapon,CounterSet,Epic,88,15,Attack,515.0,72.6,57.6,39.0,72.6,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
11106971758,11106971758,Helmet,helm,ImmunitySet,Epic,88,15,Health,2765.0,77.0,10.0,77.0,60.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11113266151,11113266151,Weapon,weapon,ProtectionSet,Heroic,90,15,Attack,525.0,67.74285714285715,67.74285714285715,18.0,67.74285714285715,3,4,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11115222014,11115222014,Armor,armor,CounterSet,Epic,90,15,Defense,310.0,69.25714285714285,45.25714285714285,24.0,54.25714285714285,3,5,true,true,BRUISER,3,0,false,KEEP,Modified substat (safe)
11125700365,11125700365,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,58.2,19.200000000000003,27.0,38.2,2,5,false,false,BRUISER,2,0,false,REVIEW,Broad role fit with borderline Gear Score
11125701055,11125701055,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,61.8,36.8,13.0,41.8,3,5,true,true,BRUISER,3,0,false,KEEP,Modified substat (safe)
11126785100,11126785100,Boots,boot,PenetrationSet,Epic,88,15,Speed,45.0,67.7697435897436,63.6,0.0,67.7697435897436,2,5,false,true,DPS,3,1,true,KEEP,Modified substat (safe)
11126830507,11126830507,Armor,armor,ImmunitySet,Heroic,90,15,Defense,310.0,60.714285714285715,53.714285714285715,8.0,53.714285714285715,4,4,true,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11129282630,11129282630,Ring,ring,DestructionSet,Epic,90,15,EffectivenessPercent,65.0,62.27025641025641,17.6,35.0,56.27025641025641,3,5,true,false,SUPPORT,2,2,false,KEEP,Spike with coherent role fit
11161571239,11161571239,Helmet,helm,ImmunitySet,Epic,90,15,Health,2835.0,66.57142857142857,66.57142857142857,26.0,66.57142857142857,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11163238302,11163238302,Boots,boot,DefenseSet,Epic,90,15,HealthPercent,65.0,63.0,20.0,54.0,33.0,2,5,false,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
11163451033,11163451033,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,67.15551724137931,58.0,42.0,62.15551724137931,4,5,true,false,DPS,2,0,false,KEEP,Exceptional Speed safety rule
11163627778,11163627778,Boots,boot,HitSet,Epic,90,15,AttackPercent,65.0,66.71428571428572,49.714285714285715,44.0,57.714285714285715,4,5,true,false,BRUISER,3,2,false,KEEP,Exceptional Speed safety rule
11165122503,11165122503,Weapon,weapon,SpeedSet,Epic,85,15,Attack,500.0,59.42857142857143,47.42857142857143,26.0,59.42857142857143,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11165122514,11165122514,Helmet,helm,SpeedSet,Epic,85,15,Health,2700.0,56.857142857142854,36.857142857142854,12.0,36.857142857142854,2,5,false,false,DPS,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11165122529,11165122529,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,69.25714285714285,61.25714285714285,24.0,69.25714285714285,3,5,true,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11165122535,11165122535,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,68.4,60.4,8.0,68.4,3,5,true,false,DPS,3,1,true,KEEP,Spike with coherent role fit
11165122558,11165122558,Necklace,neck,HitSet,Epic,85,15,CriticalHitDamagePercent,65.0,57.8,45.8,22.0,57.8,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11165137995,11165137995,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,70.22857142857143,70.22857142857143,6.0,70.22857142857143,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11165138025,11165138025,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,70.4,70.4,16.0,70.4,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11165138033,11165138033,Armor,armor,DestructionSet,Epic,90,15,Defense,310.0,67.71428571428571,49.71428571428571,30.0,67.71428571428571,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11165138039,11165138039,Boots,boot,DestructionSet,Epic,90,15,AttackPercent,65.0,66.85978021978022,58.34285714285714,6.0,66.85978021978022,3,5,true,true,DPS,3,1,true,KEEP,Modified substat (safe)
11165138054,11165138054,Necklace,neck,PenetrationSet,Epic,90,15,CriticalHitDamagePercent,70.0,63.190769230769234,58.400000000000006,12.0,63.190769230769234,2,5,false,true,DPS,3,2,true,KEEP,Modified substat (safe)
11165138064,11165138064,Ring,ring,PenetrationSet,Epic,90,15,AttackPercent,65.0,65.94285714285714,43.942857142857136,28.0,65.94285714285714,3,5,true,false,BRUISER,4,1,true,KEEP,Spike with coherent role fit
11165141306,11165141306,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,70.14285714285714,70.14285714285714,6.0,70.14285714285714,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11165141314,11165141314,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,57.714285714285715,43.714285714285715,28.0,57.714285714285715,2,5,false,false,BRUISER,4,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11165141325,11165141325,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,71.14285714285714,43.14285714285714,28.0,71.14285714285714,3,5,true,false,BRUISER,3,1,true,KEEP,Spike with coherent role fit
11165141346,11165141346,Ring,ring,CriticalSet,Epic,85,15,AttackPercent,60.0,56.6,43.6,23.0,56.6,2,5,false,false,BRUISER,4,1,true,REVIEW,One core stat with preferred main stat
